Time step, Pipe time (min), Pipe time (max), Pipe time (ave), Rend time (min), Rend time (max), Rend time (ave), Save time (min), Save time (max), Save time (ave), Comp time (min), Comp time (max), Comp time (ave)
4950, 0.000525, 0.001107, 0.000796083, 0.011145, 0.197016, 0.0684108, 0, 0.01601, 0.0013345, 0.00766, 0.210206, 0.128416
4950, 0.000567, 0.00111, 0.0008105, 0.011898, 0.196634, 0.0704742, 0, 0.017235, 0.00143658, 0.00421, 0.201579, 0.127183
4960, 0.000522, 0.001505, 0.000879083, 0.012585, 0.200802, 0.0696825, 0, 0.02333, 0.00194467, 0.005836, 0.204194, 0.131606
4960, 0.000525, 0.001089, 0.000772583, 0.011356, 0.190991, 0.0669273, 0, 0.024047, 0.0020045, 0.004167, 0.20753, 0.126493
4970, 0.00056, 0.001103, 0.000745333, 0.011669, 0.194979, 0.0640378, 0, 0.023307, 0.00194267, 0.004592, 0.217869, 0.131443
4970, 0.000562, 0.001078, 0.000738083, 0.011291, 0.197124, 0.0609153, 0, 0.024106, 0.00200933, 0.007669, 0.201839, 0.130926
4980, 0.000521, 0.001103, 0.000783417, 0.011183, 0.196932, 0.0608924, 0, 0.016159, 0.00134692, 0.004279, 0.213887, 0.129313
4980, 0.000622, 0.001073, 0.000827833, 0.01093, 0.190232, 0.0640818, 0, 0.024037, 0.00200342, 0.004164, 0.200654, 0.12231
4990, 0.000575, 0.001607, 0.000837417, 0.011303, 0.190148, 0.0608442, 0, 0.016616, 0.00138483, 0.004322, 0.19245, 0.123496
4990, 0.000525, 0.001121, 0.000797333, 0.011663, 0.18842, 0.0671474, 0, 0.02407, 0.00200617, 0.007591, 0.194538, 0.121682
5000, 0.000521, 0.001081, 0.000779417, 0.011386, 0.197142, 0.0710249, 0, 0.023353, 0.00194658, 0.004344, 0.207093, 0.128325
5000, 0.000523, 0.001066, 0.000808583, 0.011129, 0.192604, 0.0643682, 0, 0.017187, 0.00143283, 0.004014, 0.198687, 0.125384
5010, 0.000524, 0.001113, 0.000797917, 0.011542, 0.197749, 0.0625843, 0, 0.016963, 0.001414, 0.004538, 0.20563, 0.130413
5010, 0.000564, 0.001709, 0.000867167, 0.010678, 0.198952, 0.0643972, 0, 0.024057, 0.00200492, 0.004164, 0.206761, 0.12868
5020, 0.000523, 0.001844, 0.000853667, 0.01134, 0.201064, 0.0701957, 0, 0.023371, 0.00194825, 0.006522, 0.212452, 0.133052
5020, 0.000614, 0.00107, 0.000826083, 0.012296, 0.194241, 0.0666458, 0, 0.01731, 0.00144283, 0.004294, 0.205496, 0.12474
5030, 0.000523, 0.001282, 0.0007995, 0.011261, 0.144429, 0.0557983, 0, 0.015911, 0.00132658, 0.003618, 0.149326, 0.0906645
5030, 0.000558, 0.001176, 0.00080375, 0.011489, 0.198983, 0.0639171, 0, 0.016684, 0.00139058, 0.004135, 0.203291, 0.129757
5040, 0.00056, 0.001129, 0.000809083, 0.01162, 0.196547, 0.0642774, 0, 0.01708, 0.00142392, 0.004372, 0.204755, 0.128927
5040, 0.000523, 0.001095, 0.000797, 0.011774, 0.198909, 0.0653498, 0, 0.017221, 0.00143558, 0.00434, 0.20658, 0.128797
5050, 0.00056, 0.001253, 0.000804, 0.011444, 0.197024, 0.0655167, 0, 0.016367, 0.00136433, 0.007117, 0.203825, 0.129925
5050, 0.000528, 0.001114, 0.000766917, 0.011115, 0.19611, 0.0646211, 0, 0.01647, 0.001373, 0.00425, 0.199139, 0.126099
5060, 0.000564, 0.001107, 0.000803583, 0.011222, 0.197532, 0.0646718, 0, 0.023333, 0.00194483, 0.004323, 0.208258, 0.127672
5060, 0.000524, 0.001066, 0.000759667, 0.011023, 0.202716, 0.0693633, 0, 0.024088, 0.00200783, 0.004306, 0.21496, 0.134233
5070, 0.000564, 0.001069, 0.00079325, 0.011492, 0.190868, 0.0622132, 0, 0.023347, 0.001946, 0.004262, 0.208799, 0.125539
5070, 0.000545, 0.001081, 0.000780833, 0.011777, 0.201876, 0.0697214, 0, 0.02409, 0.002008, 0.004523, 0.209357, 0.13304
5080, 0.000565, 0.001072, 0.00080075, 0.01273, 0.212538, 0.0637766, 0, 0.018217, 0.00151858, 0.004302, 0.219609, 0.138012
5080, 0.00054, 0.001062, 0.000797083, 0.011826, 0.191866, 0.0621377, 0, 0.016604, 0.00138417, 0.004295, 0.196401, 0.124328
5090, 0.000563, 0.001119, 0.000817167, 0.011108, 0.197003, 0.0680183, 0, 0.017043, 0.0014205, 0.003789, 0.202366, 0.128286
5090, 0.000563, 0.001112, 0.000792, 0.011317, 0.197932, 0.0699219, 0, 0.024078, 0.00200692, 0.004274, 0.201418, 0.128679
5100, 0.000523, 0.001819, 0.0008625, 0.011614, 0.196312, 0.0704186, 0, 0.016818, 0.001402, 0.004039, 0.211424, 0.130542
5110, 0.000522, 0.001145, 0.000813583, 0.011922, 0.196666, 0.0645302, 0, 0.024105, 0.00200933, 0.004609, 0.200422, 0.126635
5120, 0.000525, 0.001798, 0.0009665, 0.011486, 0.192434, 0.0669592, 0, 0.016415, 0.00136817, 0.004044, 0.2023, 0.127108
5130, 0.000568, 0.001925, 0.000896667, 0.011119, 0.13388, 0.0531244, 0, 0.024122, 0.00201058, 0.006921, 0.134488, 0.0886067
5140, 0.000529, 0.001067, 0.000777167, 0.011437, 0.197306, 0.0688592, 0, 0.016992, 0.00141633, 0.003624, 0.213087, 0.12868
5150, 0.000569, 0.001726, 0.000853917, 0.010841, 0.193858, 0.0650536, 0, 0.024026, 0.00200233, 0.003708, 0.200374, 0.124897
5160, 0.000528, 0.001399, 0.000807333, 0.01238, 0.192959, 0.0640428, 0, 0.02334, 0.00194542, 0.005445, 0.204578, 0.127163
5170, 0.00054, 0.001072, 0.0007785, 0.011257, 0.191125, 0.0681329, 0, 0.016483, 0.00137392, 0.00373, 0.206446, 0.12433
5180, 0.000562, 0.001625, 0.000892083, 0.011628, 0.191585, 0.0694568, 0, 0.016441, 0.00137042, 0.003721, 0.199102, 0.123218
5190, 0.000596, 0.001312, 0.000864417, 0.011557, 0.195164, 0.0695338, 0, 0.016825, 0.0014025, 0.003984, 0.191253, 0.127063
5200, 0.00052, 0.001124, 0.000796, 0.011487, 0.19016, 0.0621517, 0, 0.016855, 0.001405, 0.003986, 0.197769, 0.124316
5210, 0.000558, 0.001072, 0.000772333, 0.011115, 0.190145, 0.0630172, 0, 0.024062, 0.00200575, 0.003636, 0.201025, 0.123575
5220, 0.000525, 0.001643, 0.000877667, 0.012183, 0.189682, 0.0600516, 0, 0.016058, 0.00133858, 0.003772, 0.197466, 0.122981
5230, 0.000564, 0.001185, 0.0008025, 0.011189, 0.192355, 0.0640578, 0, 0.023985, 0.00199908, 0.003578, 0.186928, 0.123516
5240, 0.000522, 0.001658, 0.000806333, 0.011383, 0.194807, 0.0593312, 0, 0.016993, 0.0014165, 0.006066, 0.209663, 0.129066
5250, 0.000529, 0.001078, 0.000782167, 0.011348, 0.190944, 0.0672382, 0, 0.023999, 0.00200025, 0.003803, 0.20162, 0.123999
5260, 0.000561, 0.001073, 0.000770417, 0.011785, 0.190866, 0.0639903, 0, 0.023386, 0.00194892, 0.003729, 0.19727, 0.124246
5270, 0.000557, 0.000825, 0.000639, 0.20482, 0.570199, 0.321613, 0, 0.023706, 0.00197558, 1.03873, 1.42519, 1.28791
5280, 0.000528, 0.001571, 0.000978083, 0.012807, 0.197059, 0.0759912, 0, 0.023331, 0.00194475, 0.00463, 0.218929, 0.13119
5290, 0.000564, 0.001072, 0.000875167, 0.011794, 0.199157, 0.0773602, 0, 0.023328, 0.00194433, 0.004265, 0.210436, 0.128372
5300, 0.000562, 0.00171, 0.00092225, 0.011358, 0.195789, 0.0697227, 0, 0.023367, 0.00194783, 0.005291, 0.212429, 0.128444
5310, 0.000539, 0.001503, 0.00092, 0.011686, 0.197525, 0.0685905, 0, 0.01609, 0.00134125, 0.004312, 0.210533, 0.131569
5320, 0.000556, 0.001798, 0.000905, 0.011632, 0.199065, 0.0686276, 0, 0.023337, 0.00194508, 0.007566, 0.200854, 0.131224
5330, 0.000566, 0.001061, 0.000810917, 0.0114, 0.198425, 0.0643254, 0, 0.016763, 0.00139725, 0.004187, 0.208038, 0.130273
5340, 0.000561, 0.00113, 0.000877417, 0.01155, 0.191329, 0.0699264, 0, 0.023344, 0.0019455, 0.004674, 0.196912, 0.122202
5350, 0.000612, 0.001084, 0.000903583, 0.012613, 0.198947, 0.0672356, 0, 0.01678, 0.00139875, 0.004858, 0.204983, 0.128736
5360, 0.000523, 0.001088, 0.000778, 0.011205, 0.196694, 0.0682496, 0, 0.017075, 0.00142325, 0.004355, 0.202652, 0.128354
5370, 0.000596, 0.001073, 0.000829333, 0.011054, 0.198131, 0.0649597, 0, 0.023339, 0.00194517, 0.005247, 0.205617, 0.12778
5380, 0.000562, 0.001049, 0.00077375, 0.011112, 0.194915, 0.0590525, 0, 0.016341, 0.00136225, 0.004085, 0.209849, 0.128378
5390, 0.000562, 0.001838, 0.000831, 0.011679, 0.196147, 0.0645173, 0, 0.023382, 0.00194892, 0.004164, 0.188106, 0.126118
5410, 0.000528, 0.001587, 0.000837417, 0.01153, 0.197079, 0.0706244, 0, 0.023341, 0.0019455, 0.006196, 0.210115, 0.129819
5420, 0.000566, 0.001064, 0.000797667, 0.011748, 0.192467, 0.0682987, 0, 0.023338, 0.00194508, 0.007164, 0.213715, 0.128582
5430, 0.000618, 0.001066, 0.000817667, 0.011283, 0.193289, 0.0693713, 0, 0.016547, 0.00137942, 0.004922, 0.203191, 0.126657
5440, 0.000563, 0.001164, 0.000802083, 0.011695, 0.191798, 0.06692, 0, 0.01664, 0.00138733, 0.007449, 0.197508, 0.124864
5450, 0.000522, 0.001105, 0.000748583, 0.011181, 0.198292, 0.0646441, 0, 0.022482, 0.00187408, 0.004207, 0.204679, 0.12921
5460, 0.000565, 0.001792, 0.000850583, 0.011231, 0.197339, 0.0697549, 0, 0.016412, 0.00136817, 0.004247, 0.206935, 0.127122
5470, 0.000524, 0.001077, 0.0007595, 0.01081, 0.190909, 0.0680975, 0, 0.023466, 0.00195608, 0.007066, 0.202499, 0.126696
5480, 0.000526, 0.001791, 0.00085125, 0.012485, 0.196503, 0.0636747, 0, 0.016196, 0.00135, 0.00697, 0.203639, 0.131002
5490, 0.000558, 0.001059, 0.000799167, 0.011428, 0.198016, 0.0642439, 0, 0.023386, 0.00194925, 0.004149, 0.196164, 0.127252
5500, 0.000561, 0.001075, 0.0007965, 0.011668, 0.199903, 0.0588063, 0, 0.02336, 0.00194692, 0.004155, 0.193251, 0.131805
5510, 0.000522, 0.001068, 0.000715, 0.011137, 0.200304, 0.0569193, 0, 0.01679, 0.00139975, 0.00408, 0.195177, 0.133408
5520, 0.000522, 0.00117, 0.000820083, 0.011421, 0.194256, 0.0635413, 0, 0.016425, 0.00136925, 0.00477, 0.198727, 0.116926
5530, 0.000564, 0.000917, 0.00073225, 0.01206, 0.134009, 0.0553148, 0, 0.023375, 0.0019485, 0.003673, 0.138662, 0.0825095
5540, 0.000524, 0.001125, 0.000807333, 0.012331, 0.19734, 0.0696747, 0, 0.0166, 0.00138375, 0.003576, 0.212857, 0.127971
5550, 0.000569, 0.001574, 0.000802333, 0.011364, 0.191755, 0.0680136, 0, 0.023378, 0.00194892, 0.005607, 0.197766, 0.124969
5560, 0.000565, 0.001063, 0.000778917, 0.011178, 0.203049, 0.0674391, 0, 0.023402, 0.0019505, 0.003608, 0.211351, 0.131187
5570, 0.000543, 0.001068, 0.000755333, 0.011162, 0.191846, 0.0631694, 0, 0.023379, 0.00194875, 0.004054, 0.204116, 0.126466
5580, 0.00056, 0.000754, 0.000629333, 0.206415, 0.558791, 0.342791, 0, 0.024693, 0.00205792, 1.05311, 1.43065, 1.27716
5590, 0.000615, 0.001897, 0.00109883, 0.012552, 0.197453, 0.0769861, 0, 0.023379, 0.00194883, 0.004613, 0.217085, 0.130542
5600, 0.000561, 0.001121, 0.00087925, 0.012432, 0.196157, 0.0739626, 0, 0.023401, 0.00195042, 0.004057, 0.204223, 0.127707
5610, 0.00052, 0.001089, 0.00089675, 0.012675, 0.199553, 0.0761128, 0, 0.016608, 0.00138425, 0.004285, 0.209714, 0.129498
5620, 0.000572, 0.001097, 0.000838, 0.012052, 0.195532, 0.0711473, 0, 0.023325, 0.00194425, 0.004691, 0.200266, 0.124036
5630, 0.000558, 0.001805, 0.00092875, 0.012385, 0.190333, 0.0643599, 0, 0.023025, 0.00191908, 0.004308, 0.199918, 0.123805
5640, 0.000549, 0.001076, 0.00079975, 0.012668, 0.19601, 0.0745857, 0, 0.023367, 0.00194758, 0.004065, 0.187952, 0.117259
5650, 0.000622, 0.001025, 0.0007635, 0.012389, 0.166063, 0.0671417, 0, 0.016617, 0.00138508, 0.003541, 0.157548, 0.0963602
5660, 0.00054, 0.001104, 0.000803833, 0.011218, 0.194414, 0.079681, 0, 0.023368, 0.00194775, 0.004651, 0.186988, 0.115372
5670, 0.000624, 0.001078, 0.000777417, 0.012208, 0.203094, 0.083585, 0, 0.023332, 0.00194458, 0.004599, 0.195643, 0.118051
5680, 0.000566, 0.001816, 0.000855667, 0.012319, 0.190259, 0.0697689, 0, 0.023344, 0.00194558, 0.007719, 0.185854, 0.117241
5690, 0.000613, 0.001644, 0.000904417, 0.012653, 0.194673, 0.0831677, 0, 0.01693, 0.00141133, 0.004476, 0.186913, 0.113122
5710, 0.000564, 0.001112, 0.00079175, 0.011615, 0.190361, 0.0737744, 0, 0.016713, 0.00139308, 0.003855, 0.182106, 0.113305
5710, 0.000618, 0.001343, 0.00081375, 0.012673, 0.139719, 0.0677721, 0, 0.02334, 0.0019455, 0.006633, 0.134502, 0.0787527
5720, 0.000524, 0.001516, 0.000864917, 0.011489, 0.200883, 0.078198, 0, 0.017032, 0.00141975, 0.004372, 0.191306, 0.118897
5720, 0.000615, 0.001531, 0.00086625, 0.011397, 0.194553, 0.0928384, 0, 0.017105, 0.00142592, 0.004299, 0.187562, 0.0997475
5730, 0.000579, 0.001099, 0.000816833, 0.011598, 0.196358, 0.0830522, 0, 0.017253, 0.00143817, 0.004272, 0.1894, 0.102897
5730, 0.000565, 0.001659, 0.000871167, 0.011553, 0.197789, 0.0963287, 0, 0.016966, 0.0014145, 0.006527, 0.19311, 0.10297
5740, 0.000564, 0.001101, 0.000795667, 0.011634, 0.190168, 0.0854509, 0, 0.016741, 0.00139558, 0.00652, 0.18521, 0.0992264
5740, 0.000576, 0.001088, 0.0008015, 0.012719, 0.197765, 0.0914958, 0, 0.023384, 0.00194883, 0.004127, 0.190672, 0.107232
5750, 0.000575, 0.001069, 0.000782, 0.012581, 0.18871, 0.0868178, 0, 0.023401, 0.00195058, 0.003792, 0.181534, 0.0994143
5750, 0.000561, 0.001065, 0.00073375, 0.012506, 0.199536, 0.0875137, 0, 0.023433, 0.001953, 0.004245, 0.192717, 0.109424
5760, 0.000577, 0.001067, 0.000790833, 0.016714, 0.192998, 0.0938281, 0, 0.023484, 0.00195767, 0.005716, 0.180331, 0.101166
5760, 0.000522, 0.001723, 0.00096425, 0.01205, 0.194667, 0.0918512, 0, 0.01655, 0.00137983, 0.00417, 0.187505, 0.104336
5770, 0.000544, 0.001107, 0.000834917, 0.011847, 0.204945, 0.0890636, 0, 0.016239, 0.00135375, 0.004096, 0.197688, 0.111634
5770, 0.00054, 0.001103, 0.000845667, 0.011922, 0.201248, 0.0879273, 0, 0.016883, 0.00140758, 0.004098, 0.191802, 0.108096
5780, 0.000586, 0.00117, 0.000832583, 0.016631, 0.193261, 0.0896526, 0, 0.023343, 0.00194575, 0.00374, 0.180306, 0.100197
5780, 0.000542, 0.001066, 0.000750333, 0.012433, 0.190898, 0.0844239, 0, 0.023358, 0.00194692, 0.007679, 0.186086, 0.107932
5790, 0.000535, 0.001071, 0.000756917, 0.012789, 0.196968, 0.0881733, 0, 0.016544, 0.00137925, 0.004395, 0.189464, 0.105723
5790, 0.000642, 0.001061, 0.00084475, 0.011579, 0.195372, 0.0889323, 0, 0.016485, 0.00137417, 0.003825, 0.182699, 0.10289
5800, 0.000527, 0.000884, 0.000636083, 0.192425, 0.559515, 0.348802, 0, 0.023956, 0.00199642, 1.11473, 1.54399, 1.34257
5800, 0.000806, 0.00167, 0.00104275, 0.01665, 0.200145, 0.106021, 0, 0.023325, 0.00194408, 0.004701, 0.188295, 0.103806
5810, 0.000838, 0.001077, 0.000925083, 0.016621, 0.197498, 0.106133, 0, 0.016687, 0.00139117, 0.004668, 0.185405, 0.0970943
5810, 0.000539, 0.001145, 0.0008645, 0.011198, 0.198462, 0.100668, 0, 0.016772, 0.00139825, 0.004151, 0.190461, 0.0967698
5820, 0.000542, 0.001055, 0.000854, 0.011374, 0.202511, 0.0970792, 0, 0.016755, 0.00139667, 0.004039, 0.194709, 0.108894
5820, 0.000536, 0.001094, 0.000799417, 0.011295, 0.196064, 0.0954689, 0, 0.016223, 0.00135233, 0.004673, 0.189582, 0.106696
5830, 0.000525, 0.001103, 0.000753, 0.012508, 0.196623, 0.0860086, 0, 0.024051, 0.00200467, 0.0045, 0.188732, 0.103573
5830, 0.000526, 0.001059, 0.0007555, 0.012687, 0.194988, 0.0859444, 0, 0.016263, 0.00135567, 0.007056, 0.188821, 0.106841
5840, 0.000522, 0.001096, 0.000757583, 0.011565, 0.191625, 0.0892172, 0, 0.017448, 0.00145442, 0.004045, 0.179442, 0.101701
5840, 0.000562, 0.001825, 0.000889667, 0.011299, 0.192167, 0.088735, 0, 0.015779, 0.00131533, 0.004032, 0.184165, 0.104257
5850, 0.00058, 0.00182, 0.000892417, 0.012702, 0.191792, 0.0880072, 0, 0.024093, 0.00200825, 0.004345, 0.184199, 0.102417
5850, 0.000543, 0.001057, 0.000732, 0.011542, 0.191336, 0.0764781, 0, 0.016193, 0.00134983, 0.004385, 0.183715, 0.106957
5860, 0.000528, 0.001104, 0.000779333, 0.012412, 0.189818, 0.0833765, 0, 0.024087, 0.0020075, 0.004727, 0.183417, 0.0985422
5860, 0.000581, 0.001038, 0.000768083, 0.012739, 0.192095, 0.0831494, 0, 0.015644, 0.00130383, 0.004242, 0.183905, 0.103529
5870, 0.000541, 0.001084, 0.000733167, 0.012597, 0.196247, 0.0832568, 0, 0.016201, 0.0013505, 0.004558, 0.189022, 0.108314
5870, 0.000576, 0.001101, 0.000819333, 0.011313, 0.199171, 0.0882899, 0, 0.0169, 0.00140867, 0.006282, 0.188873, 0.111196
5880, 0.000525, 0.00114, 0.00075675, 0.011129, 0.191667, 0.0869905, 0, 0.01703, 0.00141958, 0.004072, 0.184484, 0.105822
5880, 0.000589, 0.001103, 0.000772583, 0.011573, 0.196834, 0.0833573, 0, 0.016397, 0.00136692, 0.004509, 0.181269, 0.108221
5890, 0.000524, 0.001108, 0.0008055, 0.011365, 0.190054, 0.0769107, 0, 0.016919, 0.00141033, 0.004187, 0.182515, 0.104817
5890, 0.000537, 0.001031, 0.000722833, 0.011629, 0.194869, 0.0821145, 0, 0.015745, 0.00131233, 0.004265, 0.186832, 0.107079
5900, 0.000522, 0.001423, 0.000812667, 0.011449, 0.195726, 0.0934433, 0, 0.016811, 0.0014015, 0.004425, 0.188416, 0.102307
5900, 0.000565, 0.001105, 0.000806333, 0.012506, 0.191702, 0.0876127, 0, 0.023399, 0.0019505, 0.00775, 0.186715, 0.102049
5910, 0.000544, 0.001099, 0.000781917, 0.012645, 0.191302, 0.0873171, 0, 0.016599, 0.00138358, 0.004256, 0.18313, 0.101729
5910, 0.000524, 0.001123, 0.00079425, 0.011391, 0.19541, 0.0822477, 0, 0.015941, 0.00132892, 0.004353, 0.187832, 0.108547
5920, 0.000525, 0.001823, 0.000886667, 0.011436, 0.201084, 0.0924993, 0, 0.016337, 0.00136175, 0.004608, 0.194145, 0.105005
5920, 0.000524, 0.001131, 0.000752917, 0.011394, 0.190385, 0.0872292, 0, 0.016987, 0.00141625, 0.007156, 0.185334, 0.10688
5930, 0.000528, 0.001063, 0.000732417, 0.011387, 0.196579, 0.0887778, 0, 0.017659, 0.00147183, 0.004438, 0.189312, 0.109568
5930, 0.000522, 0.001167, 0.000772667, 0.011798, 0.197291, 0.0865155, 0, 0.016149, 0.001346, 0.004221, 0.189416, 0.109147
5940, 0.000561, 0.001831, 0.000884917, 0.011913, 0.199713, 0.0844314, 0, 0.016796, 0.00139992, 0.004298, 0.192353, 0.108941
5940, 0.000556, 0.001698, 0.00087425, 0.011477, 0.203672, 0.0848719, 0, 0.016884, 0.00140767, 0.007246, 0.198973, 0.114147
5950, 0.000564, 0.001113, 0.000812, 0.012128, 0.195243, 0.0822401, 0, 0.024113, 0.00200975, 0.004327, 0.188181, 0.107463
5950, 0.000586, 0.001064, 0.000815083, 0.013808, 0.196189, 0.0882062, 0, 0.015496, 0.00129167, 0.004381, 0.1837, 0.109632
5960, 0.000526, 0.001117, 0.000760083, 0.011712, 0.195556, 0.0867393, 0, 0.01672, 0.001394, 0.004404, 0.189202, 0.109689
5960, 0.000524, 0.001827, 0.000881917, 0.011278, 0.197538, 0.0973006, 0, 0.016103, 0.00134267, 0.004353, 0.19165, 0.105807
5970, 0.000543, 0.001843, 0.0008895, 0.010746, 0.20548, 0.0980043, 0, 0.016828, 0.00140275, 0.004368, 0.198896, 0.110173
5970, 0.000563, 0.001067, 0.000777583, 0.011547, 0.196202, 0.0944948, 0, 0.016087, 0.00134083, 0.006683, 0.191957, 0.109307
5980, 0.000524, 0.001244, 0.000854583, 0.011291, 0.190427, 0.0884243, 0, 0.015667, 0.001306, 0.004407, 0.183933, 0.0967379
5980, 0.000589, 0.00106, 0.00078725, 0.011204, 0.198866, 0.0858683, 0, 0.016143, 0.001346, 0.004069, 0.187111, 0.106507
5990, 0.000564, 0.001071, 0.000801917, 0.012559, 0.191213, 0.0847304, 0, 0.024135, 0.00201167, 0.004305, 0.184733, 0.102996
5990, 0.000542, 0.001057, 0.000763167, 0.012391, 0.192286, 0.0828267, 0, 0.016089, 0.00134117, 0.004327, 0.184971, 0.107157
6000, 0.000524, 0.001108, 0.000734583, 0.012317, 0.198851, 0.0821385, 0, 0.020384, 0.00169908, 0.004331, 0.193036, 0.109693
6910, 0.000526, 0.001062, 0.0006955, 0.011564, 0.20009, 0.0884233, 0, 0.015713, 0.00130967, 0.004129, 0.192889, 0.112121
6920, 0.000591, 0.001128, 0.000777333, 0.012069, 0.196752, 0.0936727, 0, 0.017318, 0.00144358, 0.00423, 0.19027, 0.108496
6930, 0.000543, 0.001112, 0.000806333, 0.01113, 0.200903, 0.0956035, 0, 0.016646, 0.00138775, 0.004206, 0.193781, 0.110531
6940, 0.000527, 0.001107, 0.000800833, 0.010817, 0.194342, 0.0941963, 0, 0.016731, 0.00139475, 0.00418, 0.18749, 0.106906
6950, 0.000565, 0.001065, 0.000753583, 0.012062, 0.191307, 0.0873488, 0, 0.015937, 0.00132875, 0.004463, 0.18532, 0.106205
6960, 0.000615, 0.001091, 0.000821333, 0.011954, 0.199939, 0.0912085, 0, 0.016109, 0.00134283, 0.003722, 0.190376, 0.106092
6970, 0.000524, 0.001128, 0.000769083, 0.012555, 0.201534, 0.0925624, 0, 0.01588, 0.00132383, 0.004576, 0.195046, 0.10939
6980, 0.000549, 0.001101, 0.000805417, 0.011633, 0.19798, 0.0881707, 0, 0.016548, 0.00137933, 0.004583, 0.191831, 0.109721
6990, 0.000566, 0.00109, 0.000784417, 0.011512, 0.202168, 0.088452, 0, 0.015248, 0.00127117, 0.003789, 0.194179, 0.11244
7000, 0.000569, 0.001076, 0.000738333, 0.011986, 0.199765, 0.09541, 0, 0.016276, 0.00135683, 0.003597, 0.19119, 0.106896
7010, 0.000595, 0.001083, 0.0007515, 0.012245, 0.199044, 0.0871385, 0, 0.015429, 0.00128633, 0.003706, 0.19063, 0.11066
7020, 0.000523, 0.001128, 0.000791167, 0.010922, 0.194632, 0.0815357, 0, 0.015584, 0.00129917, 0.004137, 0.187904, 0.105695
7030, 0.000546, 0.001159, 0.000744917, 0.011752, 0.201009, 0.0831888, 0, 0.015938, 0.00132858, 0.004515, 0.194474, 0.113304
7040, 0.000564, 0.001054, 0.000784583, 0.011525, 0.192689, 0.0880885, 0, 0.015864, 0.00132258, 0.004139, 0.185111, 0.0998845
7050, 0.000599, 0.001113, 0.000839167, 0.011806, 0.202129, 0.0859872, 0, 0.015329, 0.00127775, 0.003679, 0.193288, 0.108481
7060, 0.000523, 0.001114, 0.000747583, 0.011014, 0.20079, 0.0781354, 0, 0.016139, 0.0013455, 0.003717, 0.192727, 0.11264
7070, 0.000522, 0.001074, 0.000721083, 0.012615, 0.198671, 0.088112, 0, 0.023509, 0.00195975, 0.003359, 0.190319, 0.109138
7080, 0.000528, 0.001055, 0.000763167, 0.010865, 0.194969, 0.0881, 0, 0.016842, 0.00140417, 0.005893, 0.188415, 0.110494
7090, 0.000557, 0.001092, 0.000771417, 0.012287, 0.200928, 0.0806282, 0, 0.014663, 0.00122225, 0.004121, 0.194334, 0.109904
7100, 0.000521, 0.000654, 0.000578667, 0.198801, 0.545773, 0.356718, 0, 0.023747, 0.00197892, 1.09174, 1.49115, 1.29538
7110, 0.000623, 0.001575, 0.000967583, 0.016808, 0.195868, 0.102939, 0, 0.023459, 0.0019555, 0.004828, 0.184143, 0.104012
7120, 0.000629, 0.001038, 0.000880167, 0.016757, 0.197794, 0.0971985, 0, 0.023373, 0.00194808, 0.004189, 0.185198, 0.102256
7130, 0.000623, 0.001013, 0.00081225, 0.016783, 0.194127, 0.098543, 0, 0.015627, 0.00130267, 0.004357, 0.182047, 0.0978832
7140, 0.000574, 0.001979, 0.00092875, 0.011345, 0.195401, 0.091541, 0, 0.015082, 0.0012575, 0.004331, 0.187496, 0.100254
7150, 0.00058, 0.001026, 0.000813, 0.011452, 0.198387, 0.0923403, 0, 0.015801, 0.00131725, 0.004301, 0.190723, 0.106412
7160, 0.000557, 0.000998, 0.000747667, 0.01115, 0.179044, 0.0780824, 0, 0.015672, 0.00130633, 0.003902, 0.170941, 0.097449
7170, 0.000524, 0.001024, 0.000646417, 0.011378, 0.200162, 0.0851343, 0, 0.015775, 0.00131525, 0.004039, 0.191638, 0.107184
7180, 0.000565, 0.001062, 0.000789417, 0.011153, 0.195293, 0.0882477, 0, 0.015388, 0.00128275, 0.006742, 0.187558, 0.108597
7190, 0.000524, 0.00112, 0.000779917, 0.011039, 0.199331, 0.093684, 0, 0.015771, 0.00131492, 0.004501, 0.19234, 0.107891
7210, 0.000602, 0.001177, 0.000782417, 0.011173, 0.197479, 0.0903853, 0, 0.015281, 0.001274, 0.0043, 0.189676, 0.108965
7220, 0.000527, 0.001285, 0.000773333, 0.010938, 0.201184, 0.089183, 0, 0.015462, 0.001289, 0.004192, 0.192493, 0.105264
7230, 0.000563, 0.00113, 0.000702417, 0.011074, 0.194618, 0.0799685, 0, 0.015029, 0.00125292, 0.004161, 0.186461, 0.105314
7240, 0.000592, 0.001058, 0.000769333, 0.012953, 0.193057, 0.0819243, 0, 0.020989, 0.00174942, 0.004605, 0.185838, 0.105306
7250, 0.000564, 0.001013, 0.00074, 0.010885, 0.194428, 0.0830839, 0, 0.01569, 0.00130792, 0.00421, 0.184076, 0.107426
7260, 0.000524, 0.001075, 0.000761333, 0.011114, 0.201342, 0.0876989, 0, 0.015902, 0.00132575, 0.004231, 0.19372, 0.109626
7270, 0.000575, 0.001148, 0.000793333, 0.01169, 0.19161, 0.0798631, 0, 0.015699, 0.00130883, 0.004467, 0.184125, 0.102155
7280, 0.00053, 0.001888, 0.000829833, 0.011166, 0.193526, 0.0861123, 0, 0.015339, 0.00127867, 0.004178, 0.186327, 0.102373
